year,gameType,team,opponent,wins,losses,ties,total_games,win_pct
1901,Regular,Kansas,Texas,1,0,0,1,100.0
1901,Regular,Texas,Kansas,0,1,0,1,0.0
1902,Regular,Kansas,Kansas State,1,0,0,1,100.0
1902,Regular,Kansas State,Kansas,0,1,0,1,0.0
1902,Regular,Oklahoma,Texas,0,1,0,1,0.0
1902,Regular,Texas,Oklahoma,1,0,0,1,100.0
1903,Regular,Baylor,TCU,2,0,0,2,100.0
1903,Regular,Baylor,Texas,0,1,0,1,0.0
1903,Regular,Kansas,Kansas State,1,0,0,1,100.0
1903,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1903,Regular,Kansas State,Kansas,0,1,0,1,0.0
1903,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1903,Regular,Oklahoma,Texas,0,1,1,2,0.0
1903,Regular,TCU,Baylor,0,2,0,2,0.0
1903,Regular,Texas,Baylor,1,0,0,1,100.0
1903,Regular,Texas,Oklahoma,1,0,1,2,100.0
1904,Regular,Baylor,TCU,1,1,1,3,50.0
1904,Regular,Baylor,Texas,0,1,0,1,0.0
1904,Regular,Kansas,Kansas State,1,0,0,1,100.0
1904,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1904,Regular,Kansas State,Kansas,0,1,0,1,0.0
1904,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1904,Regular,Oklahoma,Texas,0,1,0,1,0.0
1904,Regular,TCU,Baylor,1,1,1,3,50.0
1904,Regular,TCU,Texas,0,1,0,1,0.0
1904,Regular,Texas,Baylor,1,0,0,1,100.0
1904,Regular,Texas,Oklahoma,1,0,0,1,100.0
1904,Regular,Texas,TCU,1,0,0,1,100.0
1905,Regular,Baylor,TCU,1,2,0,3,33.33
1905,Regular,Baylor,Texas,0,1,0,1,0.0
1905,Regular,Kansas,Kansas State,1,0,0,1,100.0
1905,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1905,Regular,Kansas State,Kansas,0,1,0,1,0.0
1905,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1905,Regular,Oklahoma,Texas,1,0,0,1,100.0
1905,Regular,TCU,Baylor,2,1,0,3,66.67
1905,Regular,TCU,Texas,0,1,0,1,0.0
1905,Regular,Texas,Baylor,1,0,0,1,100.0
1905,Regular,Texas,Oklahoma,0,1,0,1,0.0
1905,Regular,Texas,TCU,1,0,0,1,100.0
1906,Regular,Kansas,Kansas State,0,1,0,1,0.0
1906,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1906,Regular,Kansas State,Kansas,1,0,0,1,100.0
1906,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1906,Regular,Oklahoma,Texas,0,1,0,1,0.0
1906,Regular,TCU,Texas,0,1,0,1,0.0
1906,Regular,Texas,Oklahoma,1,0,0,1,100.0
1906,Regular,Texas,TCU,1,0,0,1,100.0
1907,Regular,Baylor,TCU,1,1,1,3,50.0
1907,Regular,Baylor,Texas,0,1,0,1,0.0
1907,Regular,Kansas,Kansas State,1,0,0,1,100.0
1907,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1907,Regular,Kansas State,Kansas,0,1,0,1,0.0
1907,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1907,Regular,Oklahoma,Texas,0,1,0,1,0.0
1907,Regular,TCU,Baylor,1,1,1,3,50.0
1907,Regular,Texas,Baylor,1,0,0,1,100.0
1907,Regular,Texas,Oklahoma,1,0,0,1,100.0
1908,Regular,Baylor,TCU,1,2,0,3,33.33
1908,Regular,Baylor,Texas,0,1,0,1,0.0
1908,Regular,Kansas,Kansas State,1,0,0,1,100.0
1908,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1908,Regular,Kansas State,Kansas,0,1,0,1,0.0
1908,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1908,Regular,Oklahoma,Texas,1,0,0,1,100.0
1908,Regular,TCU,Baylor,2,1,0,3,66.67
1908,Regular,TCU,Texas,0,1,0,1,0.0
1908,Regular,Texas,Baylor,1,0,0,1,100.0
1908,Regular,Texas,Oklahoma,0,1,0,1,0.0
1908,Regular,Texas,TCU,1,0,0,1,100.0
1909,Regular,Baylor,TCU,1,2,0,3,33.33
1909,Regular,Kansas,Kansas State,1,0,0,1,100.0
1909,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1909,Regular,Kansas State,Kansas,0,1,0,1,0.0
1909,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1909,Regular,Oklahoma,Texas,0,1,0,1,0.0
1909,Regular,TCU,Baylor,2,1,0,3,66.67
1909,Regular,TCU,Texas,0,1,0,1,0.0
1909,Regular,Texas,Oklahoma,1,0,0,1,100.0
1909,Regular,Texas,TCU,1,0,0,1,100.0
1910,Regular,Baylor,TCU,2,0,0,2,100.0
1910,Regular,Baylor,Texas,0,0,1,1,0.0
1910,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1910,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1910,Regular,Oklahoma,Texas,1,0,0,1,100.0
1910,Regular,TCU,Baylor,0,2,0,2,0.0
1910,Regular,Texas,Baylor,0,0,1,1,0.0
1910,Regular,Texas,Oklahoma,0,1,0,1,0.0
1911,Regular,Baylor,TCU,1,0,0,1,100.0
1911,Regular,Baylor,Texas,0,1,0,1,0.0
1911,Regular,Kansas,Kansas State,1,0,0,1,100.0
1911,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1911,Regular,Kansas State,Kansas,0,1,0,1,0.0
1911,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1911,Regular,Oklahoma,Texas,1,0,0,1,100.0
1911,Regular,TCU,Baylor,0,1,0,1,0.0
1911,Regular,Texas,Baylor,1,0,0,1,100.0
1911,Regular,Texas,Oklahoma,0,1,0,1,0.0
1912,Regular,Baylor,TCU,0,1,0,1,0.0
1912,Regular,Baylor,Texas,0,1,0,1,0.0
1912,Regular,Kansas,Kansas State,1,0,0,1,100.0
1912,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1912,Regular,Kansas State,Kansas,0,1,0,1,0.0
1912,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1912,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1912,Regular,Oklahoma,Texas,1,0,0,1,100.0
1912,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1912,Regular,TCU,Baylor,1,0,0,1,100.0
1912,Regular,TCU,Texas,0,1,0,1,0.0
1912,Regular,Texas,Baylor,1,0,0,1,100.0
1912,Regular,Texas,Oklahoma,0,1,0,1,0.0
1912,Regular,Texas,TCU,1,0,0,1,100.0
1913,Regular,Baylor,Texas,0,1,0,1,0.0
1913,Regular,Kansas,Kansas State,1,0,0,1,100.0
1913,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1913,Regular,Kansas State,Kansas,0,1,0,1,0.0
1913,Regular,Kansas State,Texas,0,1,0,1,0.0
1913,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1913,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1913,Regular,Oklahoma,Texas,0,1,0,1,0.0
1913,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1913,Regular,Texas,Baylor,1,0,0,1,100.0
1913,Regular,Texas,Kansas State,1,0,0,1,100.0
1913,Regular,Texas,Oklahoma,1,0,0,1,100.0
1914,Regular,Baylor,Oklahoma State,0,1,0,1,0.0
1914,Regular,Baylor,TCU,1,0,0,1,100.0
1914,Regular,Baylor,Texas,0,1,0,1,0.0
1914,Regular,Kansas,Kansas State,1,0,0,1,100.0
1914,Regular,Kansas,Oklahoma,0,0,1,1,0.0
1914,Regular,Kansas State,Kansas,0,1,0,1,0.0
1914,Regular,Kansas State,Oklahoma,0,1,0,1,0.0
1914,Regular,Oklahoma,Kansas,0,0,1,1,0.0
1914,Regular,Oklahoma,Kansas State,1,0,0,1,100.0
1914,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1914,Regular,Oklahoma,Texas,0,1,0,1,0.0
1914,Regular,Oklahoma State,Baylor,1,0,0,1,100.0
1914,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1914,Regular,TCU,Baylor,0,1,0,1,0.0
1914,Regular,Texas,Baylor,1,0,0,1,100.0
1914,Regular,Texas,Oklahoma,1,0,0,1,100.0
1915,Regular,Baylor,Oklahoma State,1,0,0,1,100.0
1915,Regular,Baylor,TCU,1,0,0,1,100.0
1915,Regular,Kansas,Kansas State,1,0,0,1,100.0
1915,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1915,Regular,Kansas State,Kansas,0,1,0,1,0.0
1915,Regular,Kansas State,Oklahoma,0,1,0,1,0.0
1915,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1915,Regular,Oklahoma,Kansas State,1,0,0,1,100.0
1915,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1915,Regular,Oklahoma,Texas,1,0,0,1,100.0
1915,Regular,Oklahoma State,Baylor,0,1,0,1,0.0
1915,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1915,Regular,Oklahoma State,TCU,1,0,0,1,100.0
1915,Regular,TCU,Baylor,0,1,0,1,0.0
1915,Regular,TCU,Oklahoma State,0,1,0,1,0.0
1915,Regular,TCU,Texas,0,1,0,1,0.0
1915,Regular,Texas,Oklahoma,0,1,0,1,0.0
1915,Regular,Texas,TCU,1,0,0,1,100.0
1916,Regular,Baylor,Oklahoma State,1,0,0,1,100.0
1916,Regular,Baylor,TCU,1,0,0,1,100.0
1916,Regular,Baylor,Texas,1,0,0,1,100.0
1916,Regular,Iowa State,Kansas,1,0,0,1,100.0
1916,Regular,Kansas,Iowa State,0,1,0,1,0.0
1916,Regular,Kansas,Kansas State,0,0,1,1,0.0
1916,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1916,Regular,Kansas State,Kansas,0,0,1,1,0.0
1916,Regular,Kansas State,Oklahoma,1,0,0,1,100.0
1916,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1916,Regular,Oklahoma,Kansas State,0,1,0,1,0.0
1916,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1916,Regular,Oklahoma,Texas,0,1,0,1,0.0
1916,Regular,Oklahoma State,Baylor,0,1,0,1,0.0
1916,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1916,Regular,Oklahoma State,Texas,0,1,0,1,0.0
1916,Regular,TCU,Baylor,0,1,0,1,0.0
1916,Regular,Texas,Baylor,0,1,0,1,0.0
1916,Regular,Texas,Oklahoma,1,0,0,1,100.0
1916,Regular,Texas,Oklahoma State,1,0,0,1,100.0
1917,Regular,Baylor,Oklahoma State,1,0,0,1,100.0
1917,Regular,Baylor,TCU,0,1,0,1,0.0
1917,Regular,Baylor,Texas,1,0,0,1,100.0
1917,Regular,Iowa State,Kansas,0,1,0,1,0.0
1917,Regular,Iowa State,Kansas State,1,0,0,1,100.0
1917,Regular,Kansas,Iowa State,1,0,0,1,100.0
1917,Regular,Kansas,Kansas State,1,0,0,1,100.0
1917,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1917,Regular,Kansas State,Iowa State,0,1,0,1,0.0
1917,Regular,Kansas State,Kansas,0,1,0,1,0.0
1917,Regular,Kansas State,Oklahoma State,1,0,0,1,100.0
1917,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1917,Regular,Oklahoma,Oklahoma State,0,1,0,1,0.0
1917,Regular,Oklahoma,Texas,1,0,0,1,100.0
1917,Regular,Oklahoma State,Baylor,0,1,0,1,0.0
1917,Regular,Oklahoma State,Kansas State,0,1,0,1,0.0
1917,Regular,Oklahoma State,Oklahoma,1,0,0,1,100.0
1917,Regular,Oklahoma State,Texas,0,1,0,1,0.0
1917,Regular,TCU,Baylor,1,0,0,1,100.0
1917,Regular,Texas,Baylor,0,1,0,1,0.0
1917,Regular,Texas,Oklahoma,0,1,0,1,0.0
1917,Regular,Texas,Oklahoma State,1,0,0,1,100.0
1918,Regular,Baylor,TCU,0,1,0,1,0.0
1918,Regular,Iowa State,Kansas State,0,1,0,1,0.0
1918,Regular,Kansas,Kansas State,1,0,0,1,100.0
1918,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1918,Regular,Kansas State,Iowa State,1,0,0,1,100.0
1918,Regular,Kansas State,Kansas,0,1,0,1,0.0
1918,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1918,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1918,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1918,Regular,Oklahoma State,Texas,0,1,0,1,0.0
1918,Regular,TCU,Baylor,1,0,0,1,100.0
1918,Regular,TCU,Texas,0,1,0,1,0.0
1918,Regular,Texas,Oklahoma State,1,0,0,1,100.0
1918,Regular,Texas,TCU,1,0,0,1,100.0
1919,Regular,Baylor,TCU,1,0,0,1,100.0
1919,Regular,Baylor,Texas,0,1,0,1,0.0
1919,Regular,Iowa State,Kansas,0,0,1,1,0.0
1919,Regular,Iowa State,Kansas State,1,0,0,1,100.0
1919,Regular,Kansas,Iowa State,0,0,1,1,0.0
1919,Regular,Kansas,Kansas State,1,0,0,1,100.0
1919,Regular,Kansas,Oklahoma,0,0,1,1,0.0
1919,Regular,Kansas State,Iowa State,0,1,0,1,0.0
1919,Regular,Kansas State,Kansas,0,1,0,1,0.0
1919,Regular,Kansas State,Oklahoma,0,1,0,1,0.0
1919,Regular,Oklahoma,Kansas,0,0,1,1,0.0
1919,Regular,Oklahoma,Kansas State,1,0,0,1,100.0
1919,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1919,Regular,Oklahoma,Texas,1,0,0,1,100.0
1919,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1919,Regular,Oklahoma State,TCU,1,0,0,1,100.0
1919,Regular,TCU,Baylor,0,1,0,1,0.0
1919,Regular,TCU,Oklahoma State,0,1,0,1,0.0
1919,Regular,Texas,Baylor,1,0,0,1,100.0
1919,Regular,Texas,Oklahoma,0,1,0,1,0.0
1920,Regular,Baylor,Oklahoma State,1,0,0,1,100.0
1920,Regular,Baylor,TCU,0,1,0,1,0.0
1920,Regular,Iowa State,Kansas,0,1,0,1,0.0
1920,Regular,Iowa State,Kansas State,1,0,0,1,100.0
1920,Regular,Kansas,Iowa State,1,0,0,1,100.0
1920,Regular,Kansas,Kansas State,1,0,0,1,100.0
1920,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1920,Regular,Kansas State,Iowa State,0,1,0,1,0.0
1920,Regular,Kansas State,Kansas,0,1,0,1,0.0
1920,Regular,Kansas State,Oklahoma,0,0,1,1,0.0
1920,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1920,Regular,Oklahoma,Kansas State,0,0,1,1,0.0
1920,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1920,Regular,Oklahoma State,Baylor,0,1,0,1,0.0
1920,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1920,Regular,Oklahoma State,Texas,0,1,0,1,0.0
1920,Regular,TCU,Baylor,1,0,0,1,100.0
1920,Regular,Texas,Oklahoma State,1,0,0,1,100.0
1921,Regular,Cincinnati,West Virginia,0,1,0,1,0.0
1921,Regular,Iowa State,Kansas,0,1,0,1,0.0
1921,Regular,Iowa State,Kansas State,1,0,0,1,100.0
1921,Regular,Kansas,Iowa State,1,0,0,1,100.0
1921,Regular,Kansas,Kansas State,1,0,0,1,100.0
1921,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1921,Regular,Kansas State,Iowa State,0,1,0,1,0.0
1921,Regular,Kansas State,Kansas,0,1,0,1,0.0
1921,Regular,Kansas State,Oklahoma,1,0,0,1,100.0
1921,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1921,Regular,Oklahoma,Kansas State,0,1,0,1,0.0
1921,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1921,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1921,Regular,Oklahoma State,TCU,1,0,0,1,100.0
1921,Regular,TCU,Oklahoma State,0,1,0,1,0.0
1921,Regular,West Virginia,Cincinnati,1,0,0,1,100.0
1922,Regular,Baylor,Oklahoma State,1,0,0,1,100.0
1922,Regular,Cincinnati,West Virginia,0,1,0,1,0.0
1922,Regular,Iowa State,Kansas State,0,1,0,1,0.0
1922,Regular,Kansas,Kansas State,0,0,1,1,0.0
1922,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1922,Regular,Kansas State,Iowa State,1,0,0,1,100.0
1922,Regular,Kansas State,Kansas,0,0,1,1,0.0
1922,Regular,Kansas State,Oklahoma,0,0,1,1,0.0
1922,Regular,Kansas State,TCU,1,0,0,1,100.0
1922,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1922,Regular,Oklahoma,Kansas State,0,0,1,1,0.0
1922,Regular,Oklahoma,Oklahoma State,0,0,1,1,0.0
1922,Regular,Oklahoma,Texas,0,1,0,1,0.0
1922,Regular,Oklahoma State,Baylor,0,1,0,1,0.0
1922,Regular,Oklahoma State,Oklahoma,0,0,1,1,0.0
1922,Regular,Oklahoma State,TCU,0,1,0,1,0.0
1922,Regular,Oklahoma State,Texas,0,1,0,1,0.0
1922,Regular,TCU,Kansas State,0,1,0,1,0.0
1922,Regular,TCU,Oklahoma State,1,0,0,1,100.0
1922,Regular,Texas,Oklahoma,1,0,0,1,100.0
1922,Regular,Texas,Oklahoma State,1,0,0,1,100.0
1922,Regular,West Virginia,Cincinnati,1,0,0,1,100.0
1923,Regular,Baylor,Texas,0,0,1,1,0.0
1923,Regular,Iowa State,Kansas State,0,0,1,1,0.0
1923,Regular,Kansas,Kansas State,0,0,1,1,0.0
1923,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1923,Regular,Kansas,Oklahoma State,1,0,0,1,100.0
1923,Regular,Kansas State,Iowa State,0,0,1,1,0.0
1923,Regular,Kansas State,Kansas,0,0,1,1,0.0
1923,Regular,Kansas State,Oklahoma,1,0,0,1,100.0
1923,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1923,Regular,Oklahoma,Kansas State,0,1,0,1,0.0
1923,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1923,Regular,Oklahoma,Texas,0,1,0,1,0.0
1923,Regular,Oklahoma State,Kansas,0,1,0,1,0.0
1923,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1923,Regular,Oklahoma State,TCU,0,1,0,1,0.0
1923,Regular,TCU,Oklahoma State,1,0,0,1,100.0
1923,Regular,Texas,Baylor,0,0,1,1,0.0
1923,Regular,Texas,Oklahoma,1,0,0,1,100.0
1924,Regular,Baylor,Texas,1,0,0,1,100.0
1924,Regular,Iowa State,Kansas,1,0,0,1,100.0
1924,Regular,Iowa State,Kansas State,1,0,0,1,100.0
1924,Regular,Kansas,Iowa State,0,1,0,1,0.0
1924,Regular,Kansas,Kansas State,0,1,0,1,0.0
1924,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1924,Regular,Kansas,Oklahoma State,0,1,0,1,0.0
1924,Regular,Kansas State,Iowa State,0,1,0,1,0.0
1924,Regular,Kansas State,Kansas,1,0,0,1,100.0
1924,Regular,Kansas State,Oklahoma,0,0,1,1,0.0
1924,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1924,Regular,Oklahoma,Kansas State,0,0,1,1,0.0
1924,Regular,Oklahoma,Oklahoma State,0,1,0,1,0.0
1924,Regular,Oklahoma State,Kansas,1,0,0,1,100.0
1924,Regular,Oklahoma State,Oklahoma,1,0,0,1,100.0
1924,Regular,Oklahoma State,TCU,0,1,0,1,0.0
1924,Regular,TCU,Oklahoma State,1,0,0,1,100.0
1924,Regular,TCU,Texas,0,1,0,1,0.0
1924,Regular,Texas,Baylor,0,1,0,1,0.0
1924,Regular,Texas,TCU,1,0,0,1,100.0
1925,Regular,Baylor,TCU,0,0,1,1,0.0
1925,Regular,Baylor,Texas,0,1,0,1,0.0
1925,Regular,Iowa State,Kansas,1,0,0,1,100.0
1925,Regular,Iowa State,Kansas State,0,1,0,1,0.0
1925,Regular,Kansas,Iowa State,0,1,0,1,0.0
1925,Regular,Kansas,Kansas State,0,1,0,1,0.0
1925,Regular,Kansas,Oklahoma,0,0,1,1,0.0
1925,Regular,Kansas,Oklahoma State,1,0,0,1,100.0
1925,Regular,Kansas State,Iowa State,1,0,0,1,100.0
1925,Regular,Kansas State,Kansas,1,0,0,1,100.0
1925,Regular,Kansas State,Oklahoma,1,0,0,1,100.0
1925,Regular,Oklahoma,Kansas,0,0,1,1,0.0
1925,Regular,Oklahoma,Kansas State,0,1,0,1,0.0
1925,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1925,Regular,Oklahoma State,Kansas,0,1,0,1,0.0
1925,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1925,Regular,Oklahoma State,TCU,1,0,0,1,100.0
1925,Regular,TCU,Baylor,0,0,1,1,0.0
1925,Regular,TCU,Oklahoma State,0,1,0,1,0.0
1925,Regular,Texas,Baylor,1,0,0,1,100.0
1926,Regular,Baylor,TCU,0,0,1,1,0.0
1926,Regular,Baylor,Texas,1,0,0,1,100.0
1926,Regular,Iowa State,Kansas State,1,0,0,1,100.0
1926,Regular,Iowa State,Oklahoma State,0,1,0,1,0.0
1926,Regular,Kansas,Kansas State,0,1,0,1,0.0
1926,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1926,Regular,Kansas State,Iowa State,0,1,0,1,0.0
1926,Regular,Kansas State,Kansas,1,0,0,1,100.0
1926,Regular,Kansas State,Oklahoma,1,0,0,1,100.0
1926,Regular,Kansas State,Texas,1,0,0,1,100.0
1926,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1926,Regular,Oklahoma,Kansas State,0,1,0,1,0.0
1926,Regular,Oklahoma,Oklahoma State,0,0,1,1,0.0
1926,Regular,Oklahoma State,Iowa State,1,0,0,1,100.0
1926,Regular,Oklahoma State,Oklahoma,0,0,1,1,0.0
1926,Regular,Oklahoma State,TCU,0,1,0,1,0.0
1926,Regular,TCU,Baylor,0,0,1,1,0.0
1926,Regular,TCU,Oklahoma State,1,0,0,1,100.0
1926,Regular,TCU,Texas Tech,1,0,0,1,100.0
1926,Regular,Texas,Baylor,0,1,0,1,0.0
1926,Regular,Texas,Kansas State,0,1,0,1,0.0
1926,Regular,Texas Tech,TCU,0,1,0,1,0.0
1927,Regular,Baylor,TCU,0,1,0,1,0.0
1927,Regular,Baylor,Texas,0,1,0,1,0.0
1927,Regular,Iowa State,Kansas State,1,0,0,1,100.0
1927,Regular,Kansas,Kansas State,0,1,0,1,0.0
1927,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1927,Regular,Kansas State,Iowa State,0,1,0,1,0.0
1927,Regular,Kansas State,Kansas,1,0,0,1,100.0
1927,Regular,Kansas State,Oklahoma,1,0,0,1,100.0
1927,Regular,Kansas State,Oklahoma State,0,1,0,1,0.0
1927,Regular,Kansas State,Texas,0,1,0,1,0.0
1927,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1927,Regular,Oklahoma,Kansas State,0,1,0,1,0.0
1927,Regular,Oklahoma,Oklahoma State,0,1,0,1,0.0
1927,Regular,Oklahoma State,Kansas State,1,0,0,1,100.0
1927,Regular,Oklahoma State,Oklahoma,1,0,0,1,100.0
1927,Regular,TCU,Baylor,1,0,0,1,100.0
1927,Regular,TCU,Texas,0,0,1,1,0.0
1927,Regular,TCU,Texas Tech,1,0,0,1,100.0
1927,Regular,Texas,Baylor,1,0,0,1,100.0
1927,Regular,Texas,Kansas State,1,0,0,1,100.0
1927,Regular,Texas,TCU,0,0,1,1,0.0
1927,Regular,Texas Tech,TCU,0,1,0,1,0.0
1928,Regular,Baylor,TCU,1,0,0,1,100.0
1928,Regular,Baylor,Texas,0,1,0,1,0.0
1928,Regular,Iowa State,Kansas,0,0,1,1,0.0
1928,Regular,Iowa State,Kansas State,1,0,0,1,100.0
1928,Regular,Iowa State,Oklahoma,1,0,0,1,100.0
1928,Regular,Kansas,Iowa State,0,0,1,1,0.0
1928,Regular,Kansas,Kansas State,1,0,0,1,100.0
1928,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1928,Regular,Kansas State,Iowa State,0,1,0,1,0.0
1928,Regular,Kansas State,Kansas,0,1,0,1,0.0
1928,Regular,Kansas State,Oklahoma,0,1,0,1,0.0
1928,Regular,Kansas State,Oklahoma State,1,0,0,1,100.0
1928,Regular,Oklahoma,Iowa State,0,1,0,1,0.0
1928,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1928,Regular,Oklahoma,Kansas State,1,0,0,1,100.0
1928,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1928,Regular,Oklahoma State,Kansas State,0,1,0,1,0.0
1928,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1928,Regular,Oklahoma State,West Virginia,0,1,0,1,0.0
1928,Regular,TCU,Baylor,0,1,0,1,0.0
1928,Regular,TCU,Texas,0,1,0,1,0.0
1928,Regular,TCU,Texas Tech,1,0,0,1,100.0
1928,Regular,Texas,Baylor,1,0,0,1,100.0
1928,Regular,Texas,TCU,1,0,0,1,100.0
1928,Regular,Texas,Texas Tech,1,0,0,1,100.0
1928,Regular,Texas Tech,TCU,0,1,0,1,0.0
1928,Regular,Texas Tech,Texas,0,1,0,1,0.0
1928,Regular,West Virginia,Oklahoma State,1,0,0,1,100.0
1929,Regular,Baylor,TCU,0,1,0,1,0.0
1929,Regular,Baylor,Texas,0,0,1,1,0.0
1929,Regular,Baylor,Texas Tech,1,0,0,1,100.0
1929,Regular,Iowa State,Kansas,0,1,0,1,0.0
1929,Regular,Iowa State,Kansas State,0,1,0,1,0.0
1929,Regular,Iowa State,Oklahoma,0,1,0,1,0.0
1929,Regular,Kansas,Iowa State,1,0,0,1,100.0
1929,Regular,Kansas,Kansas State,0,1,0,1,0.0
1929,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1929,Regular,Kansas State,Iowa State,1,0,0,1,100.0
1929,Regular,Kansas State,Kansas,1,0,0,1,100.0
1929,Regular,Kansas State,Oklahoma,0,1,0,1,0.0
1929,Regular,Oklahoma,Iowa State,1,0,0,1,100.0
1929,Regular,Oklahoma,Kansas,0,1,0,1,0.0
1929,Regular,Oklahoma,Kansas State,1,0,0,1,100.0
1929,Regular,Oklahoma,Oklahoma State,0,0,1,1,0.0
1929,Regular,Oklahoma,Texas,0,1,0,1,0.0
1929,Regular,Oklahoma State,Oklahoma,0,0,1,1,0.0
1929,Regular,Oklahoma State,West Virginia,0,1,0,1,0.0
1929,Regular,TCU,Baylor,1,0,0,1,100.0
1929,Regular,TCU,Texas,1,0,0,1,100.0
1929,Regular,TCU,Texas Tech,1,0,0,1,100.0
1929,Regular,Texas,Baylor,0,0,1,1,0.0
1929,Regular,Texas,Oklahoma,1,0,0,1,100.0
1929,Regular,Texas,TCU,0,1,0,1,0.0
1929,Regular,Texas Tech,Baylor,0,1,0,1,0.0
1929,Regular,Texas Tech,TCU,0,1,0,1,0.0
1929,Regular,West Virginia,Oklahoma State,1,0,0,1,100.0
1930,Regular,Baylor,TCU,1,0,0,1,100.0
1930,Regular,Baylor,Texas,0,1,0,1,0.0
1930,Regular,Iowa State,Kansas,0,1,0,1,0.0
1930,Regular,Iowa State,Kansas State,0,1,0,1,0.0
1930,Regular,Iowa State,Oklahoma,0,1,0,1,0.0
1930,Regular,Kansas,Iowa State,1,0,0,1,100.0
1930,Regular,Kansas,Kansas State,1,0,0,1,100.0
1930,Regular,Kansas,Oklahoma,1,0,0,1,100.0
1930,Regular,Kansas State,Iowa State,1,0,0,1,100.0
1930,Regular,Kansas State,Kansas,0,1,0,1,0.0
1930,Regular,Kansas State,Oklahoma,0,1,0,1,0.0
1930,Regular,Kansas State,West Virginia,0,1,0,1,0.0
