year,gameType,team,opponent,wins,losses,ties,total_games,win_pct
1890,Regular,Duke,Virginia,0,1,0,1,0.0
1890,Regular,Virginia,Duke,1,0,0,1,100.0
1902,Regular,Clemson,Georgia Tech,1,0,0,1,100.0
1902,Regular,Clemson,NC State,1,0,0,1,100.0
1902,Regular,Georgia Tech,Clemson,0,1,0,1,0.0
1902,Regular,NC State,Clemson,0,1,0,1,0.0
1902,Regular,NC State,North Carolina,0,0,1,1,0.0
1902,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1902,Regular,North Carolina,NC State,0,0,1,1,0.0
1902,Regular,North Carolina,Virginia,0,0,1,1,0.0
1902,Regular,North Carolina,Virginia Tech,0,0,1,1,0.0
1902,Regular,Virginia,North Carolina,0,0,1,1,0.0
1902,Regular,Virginia,Virginia Tech,1,0,0,1,100.0
1902,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1902,Regular,Virginia Tech,North Carolina,0,0,1,1,0.0
1902,Regular,Virginia Tech,Virginia,0,1,0,1,0.0
1903,Regular,Clemson,Georgia Tech,1,0,0,1,100.0
1903,Regular,Clemson,NC State,1,0,0,1,100.0
1903,Regular,Clemson,North Carolina,0,1,0,1,0.0
1903,Regular,Florida State,Georgia Tech,0,1,0,1,0.0
1903,Regular,Georgia Tech,Clemson,0,1,0,1,0.0
1903,Regular,Georgia Tech,Florida State,1,0,0,1,100.0
1903,Regular,NC State,Clemson,0,1,0,1,0.0
1903,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1903,Regular,North Carolina,Clemson,1,0,0,1,100.0
1903,Regular,North Carolina,Virginia,1,0,0,1,100.0
1903,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1903,Regular,Virginia,North Carolina,0,1,0,1,0.0
1903,Regular,Virginia,Virginia Tech,1,0,0,1,100.0
1903,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1903,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1903,Regular,Virginia Tech,Virginia,0,1,0,1,0.0
1904,Regular,Clemson,Georgia Tech,0,0,1,1,0.0
1904,Regular,Clemson,NC State,0,1,0,1,0.0
1904,Regular,Florida State,Georgia Tech,0,1,0,1,0.0
1904,Regular,Georgia Tech,Clemson,0,0,1,1,0.0
1904,Regular,Georgia Tech,Florida State,1,0,0,1,100.0
1904,Regular,NC State,Clemson,1,0,0,1,100.0
1904,Regular,NC State,North Carolina,0,0,1,1,0.0
1904,Regular,NC State,Virginia,0,1,0,1,0.0
1904,Regular,North Carolina,NC State,0,0,1,1,0.0
1904,Regular,North Carolina,Virginia,0,1,0,1,0.0
1904,Regular,North Carolina,Virginia Tech,1,0,0,1,100.0
1904,Regular,Virginia,NC State,1,0,0,1,100.0
1904,Regular,Virginia,North Carolina,1,0,0,1,100.0
1904,Regular,Virginia,Virginia Tech,1,0,0,1,100.0
1904,Regular,Virginia Tech,North Carolina,0,1,0,1,0.0
1904,Regular,Virginia Tech,Virginia,0,1,0,1,0.0
1905,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1905,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1905,Regular,NC State,North Carolina,0,0,1,1,0.0
1905,Regular,NC State,Virginia,0,1,0,1,0.0
1905,Regular,North Carolina,NC State,0,0,1,1,0.0
1905,Regular,North Carolina,Virginia,1,0,0,1,100.0
1905,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1905,Regular,Virginia,NC State,1,0,0,1,100.0
1905,Regular,Virginia,North Carolina,0,1,0,1,0.0
1905,Regular,Virginia,Virginia Tech,0,1,0,1,0.0
1905,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1905,Regular,Virginia Tech,Virginia,1,0,0,1,100.0
1906,Regular,Clemson,Georgia Tech,1,0,0,1,100.0
1906,Regular,Clemson,NC State,0,0,1,1,0.0
1906,Regular,Clemson,Virginia Tech,0,0,1,1,0.0
1906,Regular,Georgia Tech,Clemson,0,1,0,1,0.0
1906,Regular,NC State,Clemson,0,0,1,1,0.0
1906,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1906,Regular,North Carolina,Virginia Tech,0,0,1,1,0.0
1906,Regular,Virginia Tech,Clemson,0,0,1,1,0.0
1906,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1906,Regular,Virginia Tech,North Carolina,0,0,1,1,0.0
1907,Regular,Clemson,Georgia Tech,1,0,0,1,100.0
1907,Regular,Clemson,North Carolina,1,0,0,1,100.0
1907,Regular,Georgia Tech,Clemson,0,1,0,1,0.0
1907,Regular,NC State,Virginia,1,0,0,1,100.0
1907,Regular,North Carolina,Clemson,0,1,0,1,0.0
1907,Regular,North Carolina,Virginia,0,1,0,1,0.0
1907,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1907,Regular,Virginia,NC State,0,1,0,1,0.0
1907,Regular,Virginia,North Carolina,1,0,0,1,100.0
1907,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1908,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1908,Regular,Clemson,Virginia Tech,0,1,0,1,0.0
1908,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1908,Regular,NC State,Virginia,0,1,0,1,0.0
1908,Regular,NC State,Virginia Tech,1,0,0,1,100.0
1908,Regular,NC State,Wake Forest,2,0,0,2,100.0
1908,Regular,North Carolina,Virginia,0,1,0,1,0.0
1908,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1908,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1908,Regular,Virginia,NC State,1,0,0,1,100.0
1908,Regular,Virginia,North Carolina,1,0,0,1,100.0
1908,Regular,Virginia Tech,Clemson,1,0,0,1,100.0
1908,Regular,Virginia Tech,NC State,0,1,0,1,0.0
1908,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1908,Regular,Wake Forest,NC State,0,2,0,2,0.0
1908,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1909,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1909,Regular,Clemson,Virginia Tech,0,1,0,1,0.0
1909,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1909,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1909,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1909,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1909,Regular,Virginia Tech,Clemson,1,0,0,1,100.0
1909,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1909,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1909,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1910,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1910,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1910,Regular,NC State,Virginia Tech,1,0,0,1,100.0
1910,Regular,NC State,Wake Forest,1,0,0,1,100.0
1910,Regular,North Carolina,Virginia,0,1,0,1,0.0
1910,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1910,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1910,Regular,Virginia,North Carolina,1,0,0,1,100.0
1910,Regular,Virginia Tech,NC State,0,1,0,1,0.0
1910,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1910,Regular,Wake Forest,NC State,0,1,0,1,0.0
1910,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1911,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1911,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1911,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1911,Regular,NC State,Wake Forest,1,0,0,1,100.0
1911,Regular,North Carolina,Virginia,0,1,0,1,0.0
1911,Regular,North Carolina,Virginia Tech,0,0,1,1,0.0
1911,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1911,Regular,Virginia,North Carolina,1,0,0,1,100.0
1911,Regular,Virginia,Wake Forest,1,0,0,1,100.0
1911,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1911,Regular,Virginia Tech,North Carolina,0,0,1,1,0.0
1911,Regular,Wake Forest,NC State,0,1,0,1,0.0
1911,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1911,Regular,Wake Forest,Virginia,0,1,0,1,0.0
1912,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1912,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1912,Regular,NC State,Wake Forest,1,0,0,1,100.0
1912,Regular,North Carolina,Virginia,0,1,0,1,0.0
1912,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1912,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1912,Regular,Virginia,North Carolina,1,0,0,1,100.0
1912,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1912,Regular,Wake Forest,NC State,0,1,0,1,0.0
1912,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1913,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1913,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1913,Regular,NC State,Wake Forest,1,0,0,1,100.0
1913,Regular,North Carolina,Virginia,0,1,0,1,0.0
1913,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1913,Regular,North Carolina,Wake Forest,2,0,0,2,100.0
1913,Regular,Virginia,North Carolina,1,0,0,1,100.0
1913,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1913,Regular,Wake Forest,NC State,0,1,0,1,0.0
1913,Regular,Wake Forest,North Carolina,0,2,0,2,0.0
1914,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1914,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1914,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1914,Regular,NC State,Wake Forest,1,0,0,1,100.0
1914,Regular,North Carolina,Virginia,0,1,0,1,0.0
1914,Regular,North Carolina,Wake Forest,2,0,0,2,100.0
1914,Regular,Virginia,North Carolina,1,0,0,1,100.0
1914,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1914,Regular,Wake Forest,NC State,0,1,0,1,0.0
1914,Regular,Wake Forest,North Carolina,0,2,0,2,0.0
1915,Regular,Clemson,North Carolina,0,1,0,1,0.0
1915,Regular,Georgia Tech,North Carolina,1,0,0,1,100.0
1915,Regular,NC State,Wake Forest,1,0,0,1,100.0
1915,Regular,North Carolina,Clemson,1,0,0,1,100.0
1915,Regular,North Carolina,Georgia Tech,0,1,0,1,0.0
1915,Regular,North Carolina,Virginia,0,1,0,1,0.0
1915,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1915,Regular,Virginia,North Carolina,1,0,0,1,100.0
1915,Regular,Wake Forest,NC State,0,1,0,1,0.0
1915,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1916,Regular,Georgia Tech,North Carolina,1,0,0,1,100.0
1916,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1916,Regular,NC State,Wake Forest,1,0,0,1,100.0
1916,Regular,North Carolina,Georgia Tech,0,1,0,1,0.0
1916,Regular,North Carolina,Virginia,1,0,0,1,100.0
1916,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1916,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1916,Regular,Pittsburgh,Syracuse,1,0,0,1,100.0
1916,Regular,Syracuse,Pittsburgh,0,1,0,1,0.0
1916,Regular,Virginia,North Carolina,0,1,0,1,0.0
1916,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1916,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1916,Regular,Virginia Tech,Wake Forest,1,0,0,1,100.0
1916,Regular,Wake Forest,NC State,0,1,0,1,0.0
1916,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1916,Regular,Wake Forest,Virginia Tech,0,1,0,1,0.0
1917,Regular,Georgia Tech,Wake Forest,1,0,0,1,100.0
1917,Regular,NC State,Virginia Tech,0,0,1,1,0.0
1917,Regular,NC State,Wake Forest,1,0,0,1,100.0
1917,Regular,Pittsburgh,Syracuse,1,0,0,1,100.0
1917,Regular,Syracuse,Pittsburgh,0,1,0,1,0.0
1917,Regular,Virginia Tech,NC State,0,0,1,1,0.0
1917,Regular,Virginia Tech,Wake Forest,1,0,0,1,100.0
1917,Regular,Wake Forest,Georgia Tech,0,1,0,1,0.0
1917,Regular,Wake Forest,NC State,0,1,0,1,0.0
1917,Regular,Wake Forest,Virginia Tech,0,1,0,1,0.0
1918,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1918,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1918,Regular,Georgia Tech,NC State,1,0,0,1,100.0
1918,Regular,Georgia Tech,Pittsburgh,0,1,0,1,0.0
1918,Regular,NC State,Georgia Tech,0,1,0,1,0.0
1918,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1918,Regular,NC State,Wake Forest,0,1,0,1,0.0
1918,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1918,Regular,Pittsburgh,Georgia Tech,1,0,0,1,100.0
1918,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1918,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1918,Regular,Virginia Tech,Wake Forest,1,0,0,1,100.0
1918,Regular,Wake Forest,NC State,1,0,0,1,100.0
1918,Regular,Wake Forest,Virginia Tech,0,1,0,1,0.0
1919,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1919,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1919,Regular,Georgia Tech,Pittsburgh,0,1,0,1,0.0
1919,Regular,Georgia Tech,Wake Forest,1,0,0,1,100.0
1919,Regular,NC State,North Carolina,0,1,0,1,0.0
1919,Regular,NC State,Virginia Tech,1,0,0,1,100.0
1919,Regular,NC State,Wake Forest,1,0,0,1,100.0
1919,Regular,North Carolina,NC State,1,0,0,1,100.0
1919,Regular,North Carolina,Virginia,1,0,0,1,100.0
1919,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1919,Regular,Pittsburgh,Georgia Tech,1,0,0,1,100.0
1919,Regular,Pittsburgh,Syracuse,0,1,0,1,0.0
1919,Regular,Syracuse,Pittsburgh,1,0,0,1,100.0
1919,Regular,Virginia,North Carolina,0,1,0,1,0.0
1919,Regular,Virginia Tech,NC State,0,1,0,1,0.0
1919,Regular,Virginia Tech,Wake Forest,1,0,0,1,100.0
1919,Regular,Wake Forest,Georgia Tech,0,1,0,1,0.0
1919,Regular,Wake Forest,NC State,0,1,0,1,0.0
1919,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1919,Regular,Wake Forest,Virginia Tech,0,1,0,1,0.0
1920,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1920,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1920,Regular,Georgia Tech,Pittsburgh,0,1,0,1,0.0
1920,Regular,Georgia Tech,Wake Forest,1,0,0,1,100.0
1920,Regular,NC State,North Carolina,1,0,0,1,100.0
1920,Regular,NC State,Virginia Tech,1,0,0,1,100.0
1920,Regular,NC State,Wake Forest,1,0,0,1,100.0
1920,Regular,North Carolina,NC State,0,1,0,1,0.0
1920,Regular,North Carolina,Virginia,0,1,0,1,0.0
1920,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1920,Regular,Pittsburgh,Georgia Tech,1,0,0,1,100.0
1920,Regular,Pittsburgh,Syracuse,0,0,1,1,0.0
1920,Regular,Syracuse,Pittsburgh,0,0,1,1,0.0
1920,Regular,Virginia,North Carolina,1,0,0,1,100.0
1920,Regular,Virginia Tech,NC State,0,1,0,1,0.0
1920,Regular,Wake Forest,Georgia Tech,0,1,0,1,0.0
1920,Regular,Wake Forest,NC State,0,1,0,1,0.0
1920,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1921,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1921,Regular,Duke,Wake Forest,1,0,0,1,100.0
1921,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1921,Regular,Georgia Tech,Wake Forest,1,0,0,1,100.0
1921,Regular,NC State,North Carolina,1,0,0,1,100.0
1921,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1921,Regular,NC State,Wake Forest,1,0,0,1,100.0
1921,Regular,North Carolina,NC State,0,1,0,1,0.0
1921,Regular,North Carolina,Virginia,1,0,0,1,100.0
1921,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1921,Regular,Pittsburgh,Syracuse,1,0,0,1,100.0
1921,Regular,Syracuse,Pittsburgh,0,1,0,1,0.0
1921,Regular,Virginia,North Carolina,0,1,0,1,0.0
1921,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1921,Regular,Wake Forest,Duke,0,1,0,1,0.0
1921,Regular,Wake Forest,Georgia Tech,0,1,0,1,0.0
1921,Regular,Wake Forest,NC State,0,1,0,1,0.0
1921,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1922,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1922,Regular,Duke,North Carolina,0,1,0,1,0.0
1922,Regular,Duke,Wake Forest,1,0,0,1,100.0
1922,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1922,Regular,Georgia Tech,NC State,1,0,0,1,100.0
1922,Regular,NC State,Georgia Tech,0,1,0,1,0.0
1922,Regular,NC State,North Carolina,0,1,0,1,0.0
1922,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1922,Regular,NC State,Wake Forest,1,0,0,1,100.0
1922,Regular,North Carolina,Duke,1,0,0,1,100.0
1922,Regular,North Carolina,NC State,1,0,0,1,100.0
1922,Regular,North Carolina,Virginia,1,0,0,1,100.0
1922,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1922,Regular,Pittsburgh,Syracuse,1,0,0,1,100.0
1922,Regular,Syracuse,Pittsburgh,0,1,0,1,0.0
1922,Regular,Virginia,North Carolina,0,1,0,1,0.0
1922,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1922,Regular,Wake Forest,Duke,0,1,0,1,0.0
1922,Regular,Wake Forest,NC State,0,1,0,1,0.0
1922,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1923,Regular,Clemson,Virginia Tech,0,1,0,1,0.0
1923,Regular,Duke,North Carolina,0,1,0,1,0.0
1923,Regular,Duke,Virginia,0,1,0,1,0.0
1923,Regular,Duke,Wake Forest,0,1,0,1,0.0
1923,Regular,NC State,North Carolina,0,1,0,1,0.0
1923,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1923,Regular,NC State,Wake Forest,0,1,0,1,0.0
1923,Regular,North Carolina,Duke,1,0,0,1,100.0
1923,Regular,North Carolina,NC State,1,0,0,1,100.0
1923,Regular,North Carolina,Virginia,0,0,1,1,0.0
1923,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1923,Regular,Pittsburgh,Syracuse,0,1,0,1,0.0
1923,Regular,Syracuse,Pittsburgh,1,0,0,1,100.0
1923,Regular,Virginia,Duke,1,0,0,1,100.0
1923,Regular,Virginia,North Carolina,0,0,1,1,0.0
1923,Regular,Virginia,Virginia Tech,0,1,0,1,0.0
1923,Regular,Virginia Tech,Clemson,1,0,0,1,100.0
1923,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1923,Regular,Virginia Tech,Virginia,1,0,0,1,100.0
1923,Regular,Wake Forest,Duke,1,0,0,1,100.0
1923,Regular,Wake Forest,NC State,1,0,0,1,100.0
1923,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1924,Regular,Boston College,Syracuse,0,1,0,1,0.0
1924,Regular,Clemson,Virginia Tech,0,1,0,1,0.0
1924,Regular,Duke,NC State,0,1,0,1,0.0
1924,Regular,Duke,North Carolina,0,1,0,1,0.0
1924,Regular,Duke,Wake Forest,0,1,0,1,0.0
1924,Regular,NC State,Duke,1,0,0,1,100.0
1924,Regular,NC State,North Carolina,0,1,0,1,0.0
1924,Regular,NC State,Virginia Tech,1,0,0,1,100.0
1924,Regular,NC State,Wake Forest,0,1,0,1,0.0
1924,Regular,North Carolina,Duke,1,0,0,1,100.0
1924,Regular,North Carolina,NC State,1,0,0,1,100.0
1924,Regular,North Carolina,Virginia,0,1,0,1,0.0
1924,Regular,North Carolina,Wake Forest,0,1,0,1,0.0
1924,Regular,Pittsburgh,Syracuse,0,0,1,1,0.0
1924,Regular,Syracuse,Boston College,1,0,0,1,100.0
1924,Regular,Syracuse,Pittsburgh,0,0,1,1,0.0
1924,Regular,Virginia,North Carolina,1,0,0,1,100.0
1924,Regular,Virginia,Virginia Tech,1,0,0,1,100.0
1924,Regular,Virginia Tech,Clemson,1,0,0,1,100.0
1924,Regular,Virginia Tech,NC State,0,1,0,1,0.0
1924,Regular,Virginia Tech,Virginia,0,1,0,1,0.0
1924,Regular,Wake Forest,Duke,1,0,0,1,100.0
1924,Regular,Wake Forest,NC State,1,0,0,1,100.0
1924,Regular,Wake Forest,North Carolina,1,0,0,1,100.0
1925,Regular,Duke,NC State,0,1,0,1,0.0
1925,Regular,Duke,North Carolina,0,1,0,1,0.0
1925,Regular,Duke,Wake Forest,0,1,0,1,0.0
1925,Regular,NC State,Duke,1,0,0,1,100.0
1925,Regular,NC State,North Carolina,0,1,0,1,0.0
1925,Regular,NC State,Virginia Tech,0,0,1,1,0.0
1925,Regular,NC State,Wake Forest,1,0,0,1,100.0
1925,Regular,North Carolina,Duke,1,0,0,1,100.0
1925,Regular,North Carolina,NC State,1,0,0,1,100.0
1925,Regular,North Carolina,Virginia,0,0,1,1,0.0
1925,Regular,North Carolina,Wake Forest,0,1,0,1,0.0
1925,Regular,Virginia,North Carolina,0,0,1,1,0.0
1925,Regular,Virginia,Virginia Tech,1,0,0,1,100.0
1925,Regular,Virginia Tech,NC State,0,0,1,1,0.0
1925,Regular,Virginia Tech,Virginia,0,1,0,1,0.0
1925,Regular,Wake Forest,Duke,1,0,0,1,100.0
1925,Regular,Wake Forest,NC State,0,1,0,1,0.0
1925,Regular,Wake Forest,North Carolina,1,0,0,1,100.0
1926,Regular,Clemson,NC State,1,0,0,1,100.0
1926,Regular,Duke,NC State,0,1,0,1,0.0
1926,Regular,Duke,North Carolina,0,1,0,1,0.0
1926,Regular,Duke,Wake Forest,0,1,0,1,0.0
1926,Regular,NC State,Clemson,0,1,0,1,0.0
1926,Regular,NC State,Duke,1,0,0,1,100.0
1926,Regular,NC State,North Carolina,0,1,0,1,0.0
1926,Regular,NC State,Wake Forest,1,0,0,1,100.0
1926,Regular,North Carolina,Duke,1,0,0,1,100.0
1926,Regular,North Carolina,NC State,1,0,0,1,100.0
1926,Regular,North Carolina,Virginia,0,1,0,1,0.0
1926,Regular,North Carolina,Wake Forest,0,1,0,1,0.0
1926,Regular,Virginia,North Carolina,1,0,0,1,100.0
1926,Regular,Virginia,Virginia Tech,0,1,0,1,0.0
1926,Regular,Virginia Tech,Virginia,1,0,0,1,100.0
1926,Regular,Wake Forest,Duke,1,0,0,1,100.0
1926,Regular,Wake Forest,NC State,0,1,0,1,0.0
1926,Regular,Wake Forest,North Carolina,1,0,0,1,100.0
1927,Regular,Boston College,Duke,0,1,0,1,0.0
1927,Regular,Clemson,NC State,0,1,0,1,0.0
1927,Regular,Duke,Boston College,1,0,0,1,100.0
1927,Regular,Duke,NC State,0,1,0,1,0.0
1927,Regular,Duke,North Carolina,0,1,0,1,0.0
1927,Regular,Duke,Wake Forest,1,0,0,1,100.0
1927,Regular,Georgia Tech,North Carolina,1,0,0,1,100.0
1927,Regular,NC State,Clemson,1,0,0,1,100.0
1927,Regular,NC State,Duke,1,0,0,1,100.0
1927,Regular,NC State,North Carolina,1,0,0,1,100.0
1927,Regular,NC State,Wake Forest,1,0,0,1,100.0
1927,Regular,North Carolina,Duke,1,0,0,1,100.0
1927,Regular,North Carolina,Georgia Tech,0,1,0,1,0.0
1927,Regular,North Carolina,NC State,0,1,0,1,0.0
1927,Regular,North Carolina,Virginia,1,0,0,1,100.0
1927,Regular,North Carolina,Wake Forest,0,1,0,1,0.0
1927,Regular,Virginia,North Carolina,0,1,0,1,0.0
1927,Regular,Virginia,Virginia Tech,1,0,0,1,100.0
1927,Regular,Virginia Tech,Virginia,0,1,0,1,0.0
1927,Regular,Wake Forest,Duke,0,1,0,1,0.0
1927,Regular,Wake Forest,NC State,0,1,0,1,0.0
1927,Regular,Wake Forest,North Carolina,1,0,0,1,100.0
1928,Regular,Boston College,Duke,1,0,0,1,100.0
1928,Regular,Clemson,NC State,1,0,0,1,100.0
1928,Regular,Duke,Boston College,0,1,0,1,0.0
1928,Regular,Duke,NC State,1,0,0,1,100.0
1928,Regular,Duke,North Carolina,0,1,0,1,0.0
1928,Regular,Duke,Wake Forest,1,0,0,1,100.0
1928,Regular,Georgia Tech,North Carolina,1,0,0,1,100.0
1928,Regular,Miami (FL),Wake Forest,0,1,0,1,0.0
1928,Regular,NC State,Clemson,0,1,0,1,0.0
1928,Regular,NC State,Duke,0,1,0,1,0.0
1928,Regular,NC State,North Carolina,0,0,1,1,0.0
1928,Regular,NC State,Wake Forest,1,0,0,1,100.0
1928,Regular,North Carolina,Duke,1,0,0,1,100.0
1928,Regular,North Carolina,Georgia Tech,0,1,0,1,0.0
1928,Regular,North Carolina,NC State,0,0,1,1,0.0
1928,Regular,North Carolina,Virginia,1,0,0,1,100.0
1928,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1928,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1928,Regular,Pittsburgh,Syracuse,1,0,0,1,100.0
1928,Regular,Syracuse,Pittsburgh,0,1,0,1,0.0
1928,Regular,Virginia,North Carolina,0,1,0,1,0.0
1928,Regular,Virginia,Virginia Tech,0,1,0,1,0.0
1928,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1928,Regular,Virginia Tech,Virginia,1,0,0,1,100.0
1928,Regular,Wake Forest,Duke,0,1,0,1,0.0
1928,Regular,Wake Forest,Miami (FL),1,0,0,1,100.0
1928,Regular,Wake Forest,NC State,0,1,0,1,0.0
1928,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1929,Regular,Boston College,Duke,1,0,0,1,100.0
1929,Regular,Clemson,NC State,1,0,0,1,100.0
1929,Regular,Duke,Boston College,0,1,0,1,0.0
1929,Regular,Duke,NC State,1,0,0,1,100.0
1929,Regular,Duke,North Carolina,0,1,0,1,0.0
1929,Regular,Duke,Pittsburgh,0,1,0,1,0.0
1929,Regular,Duke,Wake Forest,1,0,0,1,100.0
1929,Regular,Georgia Tech,North Carolina,0,1,0,1,0.0
1929,Regular,NC State,Clemson,0,1,0,1,0.0
1929,Regular,NC State,Duke,0,1,0,1,0.0
1929,Regular,NC State,North Carolina,0,1,0,1,0.0
1929,Regular,NC State,Wake Forest,1,0,0,1,100.0
1929,Regular,North Carolina,Duke,1,0,0,1,100.0
1929,Regular,North Carolina,Georgia Tech,1,0,0,1,100.0
1929,Regular,North Carolina,NC State,1,0,0,1,100.0
1929,Regular,North Carolina,Virginia,1,0,0,1,100.0
1929,Regular,North Carolina,Virginia Tech,1,0,0,1,100.0
1929,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1929,Regular,Pittsburgh,Duke,1,0,0,1,100.0
1929,Regular,Virginia,North Carolina,0,1,0,1,0.0
1929,Regular,Virginia,Virginia Tech,0,1,0,1,0.0
1929,Regular,Virginia Tech,North Carolina,0,1,0,1,0.0
1929,Regular,Virginia Tech,Virginia,1,0,0,1,100.0
1929,Regular,Wake Forest,Duke,0,1,0,1,0.0
1929,Regular,Wake Forest,NC State,0,1,0,1,0.0
1929,Regular,Wake Forest,North Carolina,0,1,0,1,0.0
1930,Regular,Clemson,NC State,1,0,0,1,100.0
1930,Regular,Duke,NC State,1,0,0,1,100.0
1930,Regular,Duke,North Carolina,0,0,1,1,0.0
1930,Regular,Duke,Virginia,1,0,0,1,100.0
1930,Regular,Duke,Wake Forest,0,0,1,1,0.0
1930,Regular,Georgia Tech,North Carolina,0,0,1,1,0.0
