year,gameType,team,opponent,wins,losses,ties,total_games,win_pct
1913,Regular,Alabama,Clemson,1,0,0,1,100.0
1913,Regular,Alabama,Georgia,0,1,0,1,0.0
1913,Regular,Alabama,Mississippi State,0,1,0,1,0.0
1913,Regular,Alabama,Tennessee,1,0,0,1,100.0
1913,Regular,Arkansas,Baylor,1,0,0,1,100.0
1913,Regular,Arkansas,LSU,0,1,0,1,0.0
1913,Regular,Arkansas,Oklahoma State,1,0,0,1,100.0
1913,Regular,Arkansas,Ole Miss,0,1,0,1,0.0
1913,Regular,Auburn,Clemson,1,0,0,1,100.0
1913,Regular,Auburn,Florida,1,0,0,1,100.0
1913,Regular,Auburn,Georgia,1,0,0,1,100.0
1913,Regular,Auburn,Georgia Tech,1,0,0,1,100.0
1913,Regular,Auburn,LSU,1,0,0,1,100.0
1913,Regular,Auburn,Mississippi State,1,0,0,1,100.0
1913,Regular,Auburn,Vanderbilt,1,0,0,1,100.0
1913,Regular,Baylor,Arkansas,0,1,0,1,0.0
1913,Regular,Baylor,LSU,0,1,0,1,0.0
1913,Regular,Baylor,Texas,0,1,0,1,0.0
1913,Regular,Baylor,Texas A&M,0,0,1,1,0.0
1913,Regular,Clemson,Alabama,0,1,0,1,0.0
1913,Regular,Clemson,Auburn,0,1,0,1,0.0
1913,Regular,Clemson,Georgia,0,1,0,1,0.0
1913,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1913,Regular,Clemson,South Carolina,1,0,0,1,100.0
1913,Regular,Colorado,Oklahoma,0,1,0,1,0.0
1913,Regular,Colorado,Utah,1,0,0,1,100.0
1913,Regular,Florida,Auburn,0,1,0,1,0.0
1913,Regular,Florida,Georgia Tech,0,1,0,1,0.0
1913,Regular,Florida,South Carolina,0,1,0,1,0.0
1913,Regular,Georgia,Alabama,1,0,0,1,100.0
1913,Regular,Georgia,Auburn,0,1,0,1,0.0
1913,Regular,Georgia,Clemson,1,0,0,1,100.0
1913,Regular,Georgia,Georgia Tech,1,0,0,1,100.0
1913,Regular,Georgia,North Carolina,1,0,0,1,100.0
1913,Regular,Georgia,Virginia,0,1,0,1,0.0
1913,Regular,Georgia Tech,Auburn,0,1,0,1,0.0
1913,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1913,Regular,Georgia Tech,Florida,1,0,0,1,100.0
1913,Regular,Georgia Tech,Georgia,0,1,0,1,0.0
1913,Regular,Illinois,Indiana,1,0,0,1,100.0
1913,Regular,Illinois,Kentucky,1,0,0,1,100.0
1913,Regular,Illinois,Minnesota,0,1,0,1,0.0
1913,Regular,Illinois,Missouri,1,0,0,1,100.0
1913,Regular,Illinois,Northwestern,1,0,0,1,100.0
1913,Regular,Illinois,Purdue,0,0,1,1,0.0
1913,Regular,Indiana,Illinois,0,1,0,1,0.0
1913,Regular,Indiana,Iowa,0,1,0,1,0.0
1913,Regular,Indiana,Northwestern,1,0,0,1,100.0
1913,Regular,Indiana,Ohio State,1,0,0,1,100.0
1913,Regular,Indiana,Purdue,0,1,0,1,0.0
1913,Regular,Iowa,Indiana,1,0,0,1,100.0
1913,Regular,Iowa,Iowa State,1,0,0,1,100.0
1913,Regular,Iowa,Nebraska,0,1,0,1,0.0
1913,Regular,Iowa,Northwestern,1,0,0,1,100.0
1913,Regular,Iowa State,Iowa,0,1,0,1,0.0
1913,Regular,Iowa State,Minnesota,0,1,0,1,0.0
1913,Regular,Iowa State,Missouri,0,1,0,1,0.0
1913,Regular,Iowa State,Nebraska,0,1,0,1,0.0
1913,Regular,Kansas,Kansas State,1,0,0,1,100.0
1913,Regular,Kansas,Missouri,0,1,0,1,0.0
1913,Regular,Kansas,Nebraska,0,1,0,1,0.0
1913,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1913,Regular,Kansas State,Kansas,0,1,0,1,0.0
1913,Regular,Kansas State,Nebraska,0,1,0,1,0.0
1913,Regular,Kansas State,Texas,0,1,0,1,0.0
1913,Regular,Kansas State,Texas A&M,1,0,0,1,100.0
1913,Regular,Kentucky,Illinois,0,1,0,1,0.0
1913,Regular,Kentucky,Tennessee,0,1,0,1,0.0
1913,Regular,LSU,Arkansas,1,0,0,1,100.0
1913,Regular,LSU,Auburn,0,1,0,1,0.0
1913,Regular,LSU,Baylor,1,0,0,1,100.0
1913,Regular,LSU,Mississippi State,0,0,1,1,0.0
1913,Regular,LSU,Texas A&M,0,0,1,1,0.0
1913,Regular,Michigan,Michigan State,0,1,0,1,0.0
1913,Regular,Michigan,Syracuse,1,0,0,1,100.0
1913,Regular,Michigan,Vanderbilt,1,0,0,1,100.0
1913,Regular,Michigan State,Michigan,1,0,0,1,100.0
1913,Regular,Michigan State,Wisconsin,1,0,0,1,100.0
1913,Regular,Minnesota,Illinois,1,0,0,1,100.0
1913,Regular,Minnesota,Iowa State,1,0,0,1,100.0
1913,Regular,Minnesota,Nebraska,0,1,0,1,0.0
1913,Regular,Minnesota,Wisconsin,1,0,0,1,100.0
1913,Regular,Mississippi State,Alabama,1,0,0,1,100.0
1913,Regular,Mississippi State,Auburn,0,1,0,1,0.0
1913,Regular,Mississippi State,LSU,0,0,1,1,0.0
1913,Regular,Mississippi State,Texas A&M,1,0,0,1,100.0
1913,Regular,Missouri,Illinois,0,1,0,1,0.0
1913,Regular,Missouri,Iowa State,1,0,0,1,100.0
1913,Regular,Missouri,Kansas,1,0,0,1,100.0
1913,Regular,Missouri,Oklahoma,1,0,0,1,100.0
1913,Regular,NC State,Wake Forest,1,0,0,1,100.0
1913,Regular,Nebraska,Iowa,1,0,0,1,100.0
1913,Regular,Nebraska,Iowa State,1,0,0,1,100.0
1913,Regular,Nebraska,Kansas,1,0,0,1,100.0
1913,Regular,Nebraska,Kansas State,1,0,0,1,100.0
1913,Regular,Nebraska,Minnesota,1,0,0,1,100.0
1913,Regular,North Carolina,Georgia,0,1,0,1,0.0
1913,Regular,North Carolina,South Carolina,1,0,0,1,100.0
1913,Regular,North Carolina,Virginia,0,1,0,1,0.0
1913,Regular,North Carolina,Virginia Tech,0,1,0,1,0.0
1913,Regular,North Carolina,Wake Forest,2,0,0,2,100.0
1913,Regular,Northwestern,Illinois,0,1,0,1,0.0
1913,Regular,Northwestern,Indiana,0,1,0,1,0.0
1913,Regular,Northwestern,Iowa,0,1,0,1,0.0
1913,Regular,Northwestern,Ohio State,0,1,0,1,0.0
1913,Regular,Northwestern,Purdue,0,1,0,1,0.0
1913,Regular,Ohio State,Indiana,0,1,0,1,0.0
1913,Regular,Ohio State,Northwestern,1,0,0,1,100.0
1913,Regular,Ohio State,Wisconsin,0,1,0,1,0.0
1913,Regular,Oklahoma,Colorado,1,0,0,1,100.0
1913,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1913,Regular,Oklahoma,Missouri,0,1,0,1,0.0
1913,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1913,Regular,Oklahoma,Texas,0,1,0,1,0.0
1913,Regular,Oklahoma State,Arkansas,0,1,0,1,0.0
1913,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1913,Regular,Ole Miss,Arkansas,1,0,0,1,100.0
1913,Regular,Ole Miss,Virginia Tech,0,1,0,1,0.0
1913,Regular,Penn State,Pittsburgh,0,1,0,1,0.0
1913,Regular,Pittsburgh,Penn State,1,0,0,1,100.0
1913,Regular,Pittsburgh,West Virginia,1,0,0,1,100.0
1913,Regular,Purdue,Illinois,0,0,1,1,0.0
1913,Regular,Purdue,Indiana,1,0,0,1,100.0
1913,Regular,Purdue,Northwestern,1,0,0,1,100.0
1913,Regular,Purdue,Wisconsin,0,0,1,1,0.0
1913,Regular,South Carolina,Clemson,0,1,0,1,0.0
1913,Regular,South Carolina,Florida,1,0,0,1,100.0
1913,Regular,South Carolina,North Carolina,0,1,0,1,0.0
1913,Regular,South Carolina,Virginia,0,1,0,1,0.0
1913,Regular,South Carolina,Wake Forest,1,0,0,1,100.0
1913,Regular,Syracuse,Michigan,0,1,0,1,0.0
1913,Regular,Tennessee,Alabama,0,1,0,1,0.0
1913,Regular,Tennessee,Kentucky,1,0,0,1,100.0
1913,Regular,Tennessee,Vanderbilt,0,1,0,1,0.0
1913,Regular,Texas,Baylor,1,0,0,1,100.0
1913,Regular,Texas,Kansas State,1,0,0,1,100.0
1913,Regular,Texas,Oklahoma,1,0,0,1,100.0
1913,Regular,Texas A&M,Baylor,0,0,1,1,0.0
1913,Regular,Texas A&M,Kansas State,0,1,0,1,0.0
1913,Regular,Texas A&M,LSU,0,0,1,1,0.0
1913,Regular,Texas A&M,Mississippi State,0,1,0,1,0.0
1913,Regular,Utah,Colorado,0,1,0,1,0.0
1913,Regular,Vanderbilt,Auburn,0,1,0,1,0.0
1913,Regular,Vanderbilt,Michigan,0,1,0,1,0.0
1913,Regular,Vanderbilt,Tennessee,1,0,0,1,100.0
1913,Regular,Vanderbilt,Virginia,0,1,0,1,0.0
1913,Regular,Virginia,Georgia,1,0,0,1,100.0
1913,Regular,Virginia,North Carolina,1,0,0,1,100.0
1913,Regular,Virginia,South Carolina,1,0,0,1,100.0
1913,Regular,Virginia,Vanderbilt,1,0,0,1,100.0
1913,Regular,Virginia Tech,North Carolina,1,0,0,1,100.0
1913,Regular,Virginia Tech,Ole Miss,1,0,0,1,100.0
1913,Regular,Wake Forest,NC State,0,1,0,1,0.0
1913,Regular,Wake Forest,North Carolina,0,2,0,2,0.0
1913,Regular,Wake Forest,South Carolina,0,1,0,1,0.0
1913,Regular,West Virginia,Pittsburgh,0,1,0,1,0.0
1913,Regular,Wisconsin,Michigan State,0,1,0,1,0.0
1913,Regular,Wisconsin,Minnesota,0,1,0,1,0.0
1913,Regular,Wisconsin,Ohio State,1,0,0,1,100.0
1913,Regular,Wisconsin,Purdue,0,0,1,1,0.0
1914,Regular,Alabama,Georgia Tech,1,0,0,1,100.0
1914,Regular,Alabama,Mississippi State,0,1,0,1,0.0
1914,Regular,Alabama,Tennessee,0,1,0,1,0.0
1914,Regular,Arkansas,LSU,1,0,0,1,100.0
1914,Regular,Arkansas,Oklahoma,0,1,0,1,0.0
1914,Regular,Arkansas,Oklahoma State,0,1,0,1,0.0
1914,Regular,Arkansas,Ole Miss,0,1,0,1,0.0
1914,Regular,Auburn,Clemson,1,0,0,1,100.0
1914,Regular,Auburn,Florida,1,0,0,1,100.0
1914,Regular,Auburn,Georgia,0,0,1,1,0.0
1914,Regular,Auburn,Georgia Tech,1,0,0,1,100.0
1914,Regular,Auburn,Mississippi State,1,0,0,1,100.0
1914,Regular,Auburn,Vanderbilt,1,0,0,1,100.0
1914,Regular,Baylor,Oklahoma State,0,1,0,1,0.0
1914,Regular,Baylor,TCU,1,0,0,1,100.0
1914,Regular,Baylor,Texas,0,1,0,1,0.0
1914,Regular,Clemson,Auburn,0,1,0,1,0.0
1914,Regular,Clemson,Georgia,1,0,0,1,100.0
1914,Regular,Clemson,Georgia Tech,0,1,0,1,0.0
1914,Regular,Clemson,South Carolina,1,0,0,1,100.0
1914,Regular,Clemson,Tennessee,0,1,0,1,0.0
1914,Regular,Colorado,Utah,1,0,0,1,100.0
1914,Regular,Florida,Auburn,0,1,0,1,0.0
1914,Regular,Georgia,Auburn,0,0,1,1,0.0
1914,Regular,Georgia,Clemson,0,1,0,1,0.0
1914,Regular,Georgia,Georgia Tech,0,1,0,1,0.0
1914,Regular,Georgia,Mississippi State,0,1,0,1,0.0
1914,Regular,Georgia,North Carolina,0,1,0,1,0.0
1914,Regular,Georgia,Virginia,0,1,0,1,0.0
1914,Regular,Georgia Tech,Alabama,0,1,0,1,0.0
1914,Regular,Georgia Tech,Auburn,0,1,0,1,0.0
1914,Regular,Georgia Tech,Clemson,1,0,0,1,100.0
1914,Regular,Georgia Tech,Georgia,1,0,0,1,100.0
1914,Regular,Georgia Tech,South Carolina,1,0,0,1,100.0
1914,Regular,Illinois,Indiana,1,0,0,1,100.0
1914,Regular,Illinois,Minnesota,1,0,0,1,100.0
1914,Regular,Illinois,Northwestern,1,0,0,1,100.0
1914,Regular,Illinois,Ohio State,1,0,0,1,100.0
1914,Regular,Illinois,Wisconsin,1,0,0,1,100.0
1914,Regular,Indiana,Illinois,0,1,0,1,0.0
1914,Regular,Indiana,Northwestern,1,0,0,1,100.0
1914,Regular,Indiana,Ohio State,0,1,0,1,0.0
1914,Regular,Indiana,Purdue,0,1,0,1,0.0
1914,Regular,Iowa,Iowa State,1,0,0,1,100.0
1914,Regular,Iowa,Minnesota,0,1,0,1,0.0
1914,Regular,Iowa,Nebraska,0,1,0,1,0.0
1914,Regular,Iowa,Northwestern,1,0,0,1,100.0
1914,Regular,Iowa State,Iowa,0,1,0,1,0.0
1914,Regular,Iowa State,Minnesota,0,1,0,1,0.0
1914,Regular,Iowa State,Missouri,1,0,0,1,100.0
1914,Regular,Iowa State,Nebraska,0,1,0,1,0.0
1914,Regular,Kansas,Kansas State,1,0,0,1,100.0
1914,Regular,Kansas,Missouri,0,1,0,1,0.0
1914,Regular,Kansas,Nebraska,0,1,0,1,0.0
1914,Regular,Kansas,Oklahoma,0,0,1,1,0.0
1914,Regular,Kansas State,Kansas,0,1,0,1,0.0
1914,Regular,Kansas State,Missouri,0,1,0,1,0.0
1914,Regular,Kansas State,Nebraska,0,1,0,1,0.0
1914,Regular,Kansas State,Oklahoma,0,1,0,1,0.0
1914,Regular,Kentucky,Mississippi State,1,0,0,1,100.0
1914,Regular,Kentucky,Purdue,0,1,0,1,0.0
1914,Regular,Kentucky,Tennessee,0,1,0,1,0.0
1914,Regular,LSU,Arkansas,0,1,0,1,0.0
1914,Regular,LSU,Ole Miss,0,1,0,1,0.0
1914,Regular,LSU,Texas A&M,0,1,0,1,0.0
1914,Regular,Louisville,Tennessee,0,1,0,1,0.0
1914,Regular,Michigan,Michigan State,1,0,0,1,100.0
1914,Regular,Michigan,Syracuse,0,1,0,1,0.0
1914,Regular,Michigan,Vanderbilt,1,0,0,1,100.0
1914,Regular,Michigan State,Michigan,0,1,0,1,0.0
1914,Regular,Michigan State,Nebraska,0,1,0,1,0.0
1914,Regular,Michigan State,Penn State,1,0,0,1,100.0
1914,Regular,Minnesota,Illinois,0,1,0,1,0.0
1914,Regular,Minnesota,Iowa,1,0,0,1,100.0
1914,Regular,Minnesota,Iowa State,1,0,0,1,100.0
1914,Regular,Minnesota,Wisconsin,1,0,0,1,100.0
1914,Regular,Mississippi State,Alabama,1,0,0,1,100.0
1914,Regular,Mississippi State,Auburn,0,1,0,1,0.0
1914,Regular,Mississippi State,Georgia,1,0,0,1,100.0
1914,Regular,Mississippi State,Kentucky,0,1,0,1,0.0
1914,Regular,Missouri,Iowa State,0,1,0,1,0.0
1914,Regular,Missouri,Kansas,1,0,0,1,100.0
1914,Regular,Missouri,Kansas State,1,0,0,1,100.0
1914,Regular,Missouri,Oklahoma,0,1,0,1,0.0
1914,Regular,NC State,Virginia Tech,0,1,0,1,0.0
1914,Regular,NC State,Wake Forest,1,0,0,1,100.0
1914,Regular,NC State,West Virginia,1,0,0,1,100.0
1914,Regular,Nebraska,Iowa,1,0,0,1,100.0
1914,Regular,Nebraska,Iowa State,1,0,0,1,100.0
1914,Regular,Nebraska,Kansas,1,0,0,1,100.0
1914,Regular,Nebraska,Kansas State,1,0,0,1,100.0
1914,Regular,Nebraska,Michigan State,1,0,0,1,100.0
1914,Regular,North Carolina,Georgia,1,0,0,1,100.0
1914,Regular,North Carolina,South Carolina,1,0,0,1,100.0
1914,Regular,North Carolina,Vanderbilt,1,0,0,1,100.0
1914,Regular,North Carolina,Virginia,0,1,0,1,0.0
1914,Regular,North Carolina,Wake Forest,2,0,0,2,100.0
1914,Regular,Northwestern,Illinois,0,1,0,1,0.0
1914,Regular,Northwestern,Indiana,0,1,0,1,0.0
1914,Regular,Northwestern,Iowa,0,1,0,1,0.0
1914,Regular,Northwestern,Ohio State,0,1,0,1,0.0
1914,Regular,Northwestern,Purdue,0,1,0,1,0.0
1914,Regular,Ohio State,Illinois,0,1,0,1,0.0
1914,Regular,Ohio State,Indiana,1,0,0,1,100.0
1914,Regular,Ohio State,Northwestern,1,0,0,1,100.0
1914,Regular,Ohio State,Wisconsin,0,1,0,1,0.0
1914,Regular,Oklahoma,Arkansas,1,0,0,1,100.0
1914,Regular,Oklahoma,Kansas,0,0,1,1,0.0
1914,Regular,Oklahoma,Kansas State,1,0,0,1,100.0
1914,Regular,Oklahoma,Missouri,1,0,0,1,100.0
1914,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1914,Regular,Oklahoma,Texas,0,1,0,1,0.0
1914,Regular,Oklahoma State,Arkansas,1,0,0,1,100.0
1914,Regular,Oklahoma State,Baylor,1,0,0,1,100.0
1914,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1914,Regular,Oklahoma State,Texas A&M,0,1,0,1,0.0
1914,Regular,Ole Miss,Arkansas,1,0,0,1,100.0
1914,Regular,Ole Miss,LSU,1,0,0,1,100.0
1914,Regular,Ole Miss,Texas,0,1,0,1,0.0
1914,Regular,Ole Miss,Texas A&M,0,1,0,1,0.0
1914,Regular,Penn State,Michigan State,0,1,0,1,0.0
1914,Regular,Penn State,Pittsburgh,0,1,0,1,0.0
1914,Regular,Pittsburgh,Penn State,1,0,0,1,100.0
1914,Regular,Purdue,Indiana,1,0,0,1,100.0
1914,Regular,Purdue,Kentucky,1,0,0,1,100.0
1914,Regular,Purdue,Northwestern,1,0,0,1,100.0
1914,Regular,Purdue,Wisconsin,0,1,0,1,0.0
1914,Regular,Rutgers,Syracuse,0,0,1,1,0.0
1914,Regular,South Carolina,Clemson,0,1,0,1,0.0
1914,Regular,South Carolina,Georgia Tech,0,1,0,1,0.0
1914,Regular,South Carolina,North Carolina,0,1,0,1,0.0
1914,Regular,South Carolina,Virginia,0,1,0,1,0.0
1914,Regular,South Carolina,Wake Forest,1,0,0,1,100.0
1914,Regular,Syracuse,Michigan,1,0,0,1,100.0
1914,Regular,Syracuse,Rutgers,0,0,1,1,0.0
1914,Regular,TCU,Baylor,0,1,0,1,0.0
1914,Regular,TCU,Texas A&M,0,1,0,1,0.0
1914,Regular,Tennessee,Alabama,1,0,0,1,100.0
1914,Regular,Tennessee,Clemson,1,0,0,1,100.0
1914,Regular,Tennessee,Kentucky,1,0,0,1,100.0
1914,Regular,Tennessee,Louisville,1,0,0,1,100.0
1914,Regular,Tennessee,Vanderbilt,1,0,0,1,100.0
1914,Regular,Texas,Baylor,1,0,0,1,100.0
1914,Regular,Texas,Oklahoma,1,0,0,1,100.0
1914,Regular,Texas,Ole Miss,1,0,0,1,100.0
1914,Regular,Texas A&M,LSU,1,0,0,1,100.0
1914,Regular,Texas A&M,Oklahoma State,1,0,0,1,100.0
1914,Regular,Texas A&M,Ole Miss,1,0,0,1,100.0
1914,Regular,Texas A&M,TCU,1,0,0,1,100.0
1914,Regular,Utah,Colorado,0,1,0,1,0.0
1914,Regular,Vanderbilt,Auburn,0,1,0,1,0.0
1914,Regular,Vanderbilt,Michigan,0,1,0,1,0.0
1914,Regular,Vanderbilt,North Carolina,0,1,0,1,0.0
1914,Regular,Vanderbilt,Tennessee,0,1,0,1,0.0
1914,Regular,Vanderbilt,Virginia,0,1,0,1,0.0
1914,Regular,Virginia,Georgia,1,0,0,1,100.0
1914,Regular,Virginia,North Carolina,1,0,0,1,100.0
1914,Regular,Virginia,South Carolina,1,0,0,1,100.0
1914,Regular,Virginia,Vanderbilt,1,0,0,1,100.0
1914,Regular,Virginia Tech,NC State,1,0,0,1,100.0
1914,Regular,Wake Forest,NC State,0,1,0,1,0.0
1914,Regular,Wake Forest,North Carolina,0,2,0,2,0.0
1914,Regular,Wake Forest,South Carolina,0,1,0,1,0.0
1914,Regular,West Virginia,NC State,0,1,0,1,0.0
1914,Regular,Wisconsin,Illinois,0,1,0,1,0.0
1914,Regular,Wisconsin,Minnesota,0,1,0,1,0.0
1914,Regular,Wisconsin,Ohio State,1,0,0,1,100.0
1914,Regular,Wisconsin,Purdue,1,0,0,1,100.0
1915,Regular,Alabama,Georgia Tech,0,1,0,1,0.0
1915,Regular,Alabama,Ole Miss,1,0,0,1,100.0
1915,Regular,Alabama,Texas,0,1,0,1,0.0
1915,Regular,Arkansas,LSU,0,1,0,1,0.0
1915,Regular,Arkansas,Oklahoma,0,1,0,1,0.0
1915,Regular,Arkansas,Oklahoma State,1,0,0,1,100.0
1915,Regular,Auburn,Clemson,1,0,0,1,100.0
1915,Regular,Auburn,Florida,1,0,0,1,100.0
1915,Regular,Auburn,Georgia,1,0,0,1,100.0
1915,Regular,Auburn,Georgia Tech,0,1,0,1,0.0
1915,Regular,Auburn,Mississippi State,1,0,0,1,100.0
1915,Regular,Auburn,Vanderbilt,0,1,0,1,0.0
1915,Regular,Baylor,Oklahoma State,1,0,0,1,100.0
1915,Regular,Baylor,TCU,1,0,0,1,100.0
1915,Regular,Cincinnati,Kentucky,0,1,0,1,0.0
1915,Regular,Clemson,Auburn,0,1,0,1,0.0
1915,Regular,Clemson,Georgia,0,1,0,1,0.0
1915,Regular,Clemson,North Carolina,0,1,0,1,0.0
1915,Regular,Clemson,South Carolina,0,0,1,1,0.0
1915,Regular,Clemson,Tennessee,1,0,0,1,100.0
1915,Regular,Colorado,Utah,0,1,0,1,0.0
1915,Regular,Colorado,Washington,0,1,0,1,0.0
1915,Regular,Florida,Auburn,0,1,0,1,0.0
1915,Regular,Florida,Georgia,0,1,0,1,0.0
1915,Regular,Georgia,Auburn,0,1,0,1,0.0
1915,Regular,Georgia,Clemson,1,0,0,1,100.0
1915,Regular,Georgia,Florida,1,0,0,1,100.0
1915,Regular,Georgia,Georgia Tech,0,0,1,1,0.0
1915,Regular,Georgia,Virginia,0,1,0,1,0.0
1915,Regular,Georgia Tech,Alabama,1,0,0,1,100.0
1915,Regular,Georgia Tech,Auburn,1,0,0,1,100.0
1915,Regular,Georgia Tech,Georgia,0,0,1,1,0.0
1915,Regular,Georgia Tech,LSU,1,0,0,1,100.0
1915,Regular,Georgia Tech,North Carolina,1,0,0,1,100.0
1915,Regular,Illinois,Minnesota,0,0,1,1,0.0
1915,Regular,Illinois,Northwestern,1,0,0,1,100.0
1915,Regular,Illinois,Ohio State,0,0,1,1,0.0
1915,Regular,Illinois,Wisconsin,1,0,0,1,100.0
1915,Regular,Indiana,Northwestern,1,0,0,1,100.0
1915,Regular,Indiana,Ohio State,0,1,0,1,0.0
1915,Regular,Indiana,Purdue,0,1,0,1,0.0
1915,Regular,Iowa,Iowa State,0,1,0,1,0.0
1915,Regular,Iowa,Minnesota,0,1,0,1,0.0
1915,Regular,Iowa,Nebraska,0,1,0,1,0.0
1915,Regular,Iowa,Northwestern,1,0,0,1,100.0
1915,Regular,Iowa,Purdue,0,1,0,1,0.0
1915,Regular,Iowa State,Iowa,1,0,0,1,100.0
1915,Regular,Iowa State,Minnesota,0,1,0,1,0.0
1915,Regular,Iowa State,Missouri,1,0,0,1,100.0
1915,Regular,Iowa State,Nebraska,0,1,0,1,0.0
1915,Regular,Kansas,Kansas State,1,0,0,1,100.0
1915,Regular,Kansas,Missouri,1,0,0,1,100.0
1915,Regular,Kansas,Nebraska,0,1,0,1,0.0
1915,Regular,Kansas,Oklahoma,0,1,0,1,0.0
1915,Regular,Kansas State,Kansas,0,1,0,1,0.0
1915,Regular,Kansas State,Missouri,0,0,1,1,0.0
1915,Regular,Kansas State,Nebraska,0,1,0,1,0.0
1915,Regular,Kansas State,Oklahoma,0,1,0,1,0.0
1915,Regular,Kentucky,Cincinnati,1,0,0,1,100.0
1915,Regular,Kentucky,Louisville,1,0,0,1,100.0
1915,Regular,Kentucky,Mississippi State,0,1,0,1,0.0
1915,Regular,Kentucky,Purdue,1,0,0,1,100.0
1915,Regular,Kentucky,Tennessee,1,0,0,1,100.0
1915,Regular,LSU,Arkansas,1,0,0,1,100.0
1915,Regular,LSU,Georgia Tech,0,1,0,1,0.0
1915,Regular,LSU,Mississippi State,1,0,0,1,100.0
1915,Regular,LSU,Ole Miss,1,0,0,1,100.0
1915,Regular,Louisville,Kentucky,0,1,0,1,0.0
1915,Regular,Michigan,Michigan State,0,1,0,1,0.0
1915,Regular,Michigan,Syracuse,0,1,0,1,0.0
1915,Regular,Michigan State,Michigan,1,0,0,1,100.0
1915,Regular,Minnesota,Illinois,0,0,1,1,0.0
1915,Regular,Minnesota,Iowa,1,0,0,1,100.0
1915,Regular,Minnesota,Iowa State,1,0,0,1,100.0
1915,Regular,Minnesota,Wisconsin,1,0,0,1,100.0
1915,Regular,Mississippi State,Auburn,0,1,0,1,0.0
1915,Regular,Mississippi State,Kentucky,1,0,0,1,100.0
1915,Regular,Mississippi State,LSU,0,1,0,1,0.0
1915,Regular,Mississippi State,Ole Miss,1,0,0,1,100.0
1915,Regular,Mississippi State,Tennessee,1,0,0,1,100.0
1915,Regular,Mississippi State,Texas A&M,1,0,0,1,100.0
1915,Regular,Missouri,Iowa State,0,1,0,1,0.0
1915,Regular,Missouri,Kansas,0,1,0,1,0.0
1915,Regular,Missouri,Kansas State,0,0,1,1,0.0
1915,Regular,Missouri,Northwestern,0,1,0,1,0.0
1915,Regular,Missouri,Oklahoma,0,1,0,1,0.0
1915,Regular,Missouri,Oklahoma State,1,0,0,1,100.0
1915,Regular,NC State,South Carolina,0,1,0,1,0.0
1915,Regular,NC State,Wake Forest,1,0,0,1,100.0
1915,Regular,Nebraska,Iowa,1,0,0,1,100.0
1915,Regular,Nebraska,Iowa State,1,0,0,1,100.0
1915,Regular,Nebraska,Kansas,1,0,0,1,100.0
1915,Regular,Nebraska,Kansas State,1,0,0,1,100.0
1915,Regular,North Carolina,Clemson,1,0,0,1,100.0
1915,Regular,North Carolina,Georgia Tech,0,1,0,1,0.0
1915,Regular,North Carolina,Virginia,0,1,0,1,0.0
1915,Regular,North Carolina,Wake Forest,1,0,0,1,100.0
1915,Regular,Northwestern,Illinois,0,1,0,1,0.0
1915,Regular,Northwestern,Indiana,0,1,0,1,0.0
1915,Regular,Northwestern,Iowa,0,1,0,1,0.0
1915,Regular,Northwestern,Missouri,1,0,0,1,100.0
1915,Regular,Northwestern,Ohio State,0,1,0,1,0.0
1915,Regular,Ohio State,Illinois,0,0,1,1,0.0
1915,Regular,Ohio State,Indiana,1,0,0,1,100.0
1915,Regular,Ohio State,Northwestern,1,0,0,1,100.0
1915,Regular,Ohio State,Wisconsin,0,1,0,1,0.0
1915,Regular,Oklahoma,Arkansas,1,0,0,1,100.0
1915,Regular,Oklahoma,Kansas,1,0,0,1,100.0
1915,Regular,Oklahoma,Kansas State,1,0,0,1,100.0
1915,Regular,Oklahoma,Missouri,1,0,0,1,100.0
1915,Regular,Oklahoma,Oklahoma State,1,0,0,1,100.0
1915,Regular,Oklahoma,Texas,1,0,0,1,100.0
1915,Regular,Oklahoma State,Arkansas,0,1,0,1,0.0
1915,Regular,Oklahoma State,Baylor,0,1,0,1,0.0
1915,Regular,Oklahoma State,Missouri,0,1,0,1,0.0
1915,Regular,Oklahoma State,Oklahoma,0,1,0,1,0.0
1915,Regular,Oklahoma State,TCU,1,0,0,1,100.0
1915,Regular,Ole Miss,Alabama,0,1,0,1,0.0
1915,Regular,Ole Miss,LSU,0,1,0,1,0.0
1915,Regular,Ole Miss,Mississippi State,0,1,0,1,0.0
1915,Regular,Ole Miss,Vanderbilt,0,1,0,1,0.0
1915,Regular,Oregon State,Syracuse,0,1,0,1,0.0
1915,Regular,Penn State,Pittsburgh,0,1,0,1,0.0
1915,Regular,Pittsburgh,Penn State,1,0,0,1,100.0
1915,Regular,Purdue,Indiana,1,0,0,1,100.0
1915,Regular,Purdue,Iowa,1,0,0,1,100.0
1915,Regular,Purdue,Kentucky,0,1,0,1,0.0
1915,Regular,Purdue,Wisconsin,0,1,0,1,0.0
